OBJECTID,ROAD_NAME_FULL
1121,O'CONNOR ST
1122,WEST AVE
1123,CLYDE AVE
1124,DOVERCOURT AVE
1125,HUNT CLUB PRIV
1126,ROCHESTER ST
1127,ARTHUR ST
1128,CHARTWELL AVE
1129,RUSKIN ST
1130,HENNEPIN ST
1131,BOSQUE CRES
1132,PALLISTER PRIV
1133,MERIVALE RD
1134,WOODROFFE AVE
1135,QUEEN ST
1136,CARLING AVE
1137,RIVERSIDE DR
1138,HEMLOCK RD
1139,"MONTREAL, CHEMIN DE"
1140,OSGOODE MAIN ST
1141,OLD PRESCOTT RD
1142,BANK ST
1143,RIVERSIDE DR
1144,RICHMOND RD
1145,BEECHWOOD AVE
1146,BASELINE RD
1147,ROBIN LANE
1148,TED GRANT PRIV
1149,FRATTON WAY
1150,WHETSTONE CRES
1151,FLANNERY DR
1152,SUE HOLLOWAY DR
1153,SUE HOLLOWAY DR
1154,CLEARBROOK DR
1155,KILBIRNIE DR
1156,BROOKFIELD RD
1157,ARKOSE ST
1158,ESCARPMENT CRES
1159,BRONSON AVE
1160,SIR JOHN A. MACDONALD PKY
1161,PORTOBELLO BLVD
1162,DALHOUSIE ST
1163,BESSERER ST
1164,WILBROD ST
1165,SUNVIEW DR
1166,HWY417 IC110 RAMP54
1167,MONTCERF CRT
1168,SIMARD DR
1169,ORIENT PARK DR
1170,GRENOBLE CRES
1171,ABBEY RD
1172,PRETORIA AVE
1173,WEYBURN ST
1174,LONG ISLAND RD
1175,HAIG DR
1176,CONDIE ST
1177,CEDAR LANE TERR
1178,ASHMONT ST
1179,NEW ORCHARD AVE
1180,VARLEY DR
1181,DIAMONDVIEW RD
1182,ROYAL YORK ST W
1183,VERMILLION DR
1184,ASHMORE DR
1185,BREEZEWOOD ST
1186,INNES RD
1187,INNES RD
1188,"MONTREAL, CHEMIN DE"
1189,DONNELLY DR
1190,WOODROFFE AVE
1191,MOONEY'S BAY PL
1192,FLANNERY DR
1193,HINTON AVE S
1194,WINSTON AVE
1195,CHEVRIER ST
1196,KEENAN AVE
1197,GILMOUR ST
1198,LAPERRIERE AVE
1199,GLENRILL PL
1200,INNISKILLIN DR
1201,ASHBOURNE CRES
1202,ASHBOURNE CRES
1203,SIR JOHN A. MACDONALD PKY
1204,CARP RD
1205,SERENITY AVE
1206,OLDFIELD ST
1207,ROGER RD
1208,APOLYDOR AVE
1209,ISLAND LODGE RD
1210,FARLANE BLVD
1211,MARIETTE ST
1212,REDWIN ST
1213,TREYMORE CRT
1214,WILSON ST
1215,FRIEL ST
1216,BY WARD MARKET SQ
1217,DONALD ST
1218,PHILIP ST
1219,ALESTHER ST
1220,BESSERER ST
1221,LADY GREY DR
1222,ATHANS AVE
1223,SAVILLE ROW
1224,CONDIE ST
1225,LISA AVE
1226,LARKIN DR
1227,CRAMER DR
1228,STE. MONIQUE ST
1229,DEVLIN CRES
1230,SHALOM ST
1231,MARIER AVE
1232,GENEST ST
1233,MALAKOFF RD
1234,ROSSAN ST
1235,HAMILTON AVE N
1236,LAXFORD DR
1237,WHERNSIDE TERR
1238,BENNETT ST
1239,MCINTOSH PL
1240,KATIMAVIK RD
1241,LOGGERS WAY
1242,HUXLEY ST
1243,GREENLAND RD
1244,MONTY DR
1245,TYRRELL PL
1246,YOUNG RD
1247,MISSION INN GROVE
1248,EQUINE WAY
1249,CURLY LANE
1250,AINSLEY DR
1251,HILLIARD AVE
1252,NAVAHO DR
1253,MORNINGDOVE DR
1254,ALLANFORD AVE
1255,BELANGER AVE
1256,SUNNYSIDE AVE
1257,CENTENNIAL BLVD
1258,EVELYN AVE
1259,ACACIA AVE
1260,MARIPOSA AVE
1261,COLONNADE RD N
1262,SUMMERBREEZE DR
1263,FRIEL ST
1264,EVE ST
1265,ROGER STEVENS DR
1266,VARLEY DR
1267,DUNKIRK CRES
1268,COURTENAY AVE
1269,ULSTER CRES
1270,HINTON AVE N
1271,CARLETON AVE
1272,CLOVERLOFT CRT
1273,ALBION RD S
1274,SHELLEY AVE
1275,PATTERSON AVE
1276,METCALFE ST
1277,NEW YORKER CRT
1278,STE. ANNE AVE
1279,STE. MONIQUE ST
1280,GRANT-TOOLE WAY
1281,CUNNINGHAM AVE
1282,DANTE AVE
1283,PAUL BENOIT DRWY
1284,BENTWORTH CRES
1285,SHERWOOD DR
1286,LARCHWOOD AVE
1287,VIEWMOUNT DR
1288,BEDBROOKE ST
1289,IRIS ST
1290,BRENTWOOD AVE
1291,HAWTHORNE RD
1292,LENESTER AVE
1293,NORGOLD CRES
1294,SHORELINE DR
1295,CLAIBORNE WAY
1296,RIDEAU ST
1297,ARNHEM ST
1298,BENJAMIN AVE
1299,SHERBOURNE RD
1300,MEDHURST DR
1301,PARKDALE AVE
1302,OWLSHEAD RD
1303,HERZBERG RD
1304,AYTON LANE
1305,SADDLESMITH CIR
1306,SHIRLEY'S BROOK DR
1307,VALIN ST
1308,KELLY FARM DR
1309,PALEN AVE
1310,DUNSTER ST
1311,DOYLE RD
1312,WYMAN CRES
1313,POTVIN AVE
1314,CHURCHILL AVE N
1315,FAIRMONT AVE
1316,BEECH ST
1317,BREEZEHILL AVE S
1318,BEECH ST
1319,RICKEY PL
1320,BANNING RD
1321,FRAMINGHAM CRES
1322,RADCLIFFE GT
1323,TERREBONNE DR
1324,AGINCOURT RD
1325,PETER ST
1326,CASTLETON ST
1327,LONGLEAF DR
1328,KNIGHTS DR
1329,WOODKILTON RD
1330,HIGHWAY 417
1331,CEDAROCK DR
1332,REGIONAL ROAD 174
1333,GREGOIRE RD
1334,"EPINETTES, AVENUE DES"
1335,AMIENS ST
1336,AINSLEY DR
1337,YOUNG RD
1338,SINGAL ST
1339,STEEPLE HILL CRES
1340,PIETY HILL WAY
1341,WEYBRIDGE DR
1342,INNES RD
1343,SHANNA RD
1344,CORNISH ST
1345,SOUTHVALE CRES
1346,JULIANA RD
1347,SENECA ST
1348,CHATTAWAY AVE
1349,RIVERBANK CRT
1350,TORRINGTON PL
1351,KIRKWOOD AVE
1352,CANDLEWOOD ST
1353,CRESTHAVEN DR
1354,BYRON AVE
1355,BROADVIEW AVE
1356,EDISON AVE
1357,BYRON AVE
1358,EDISON AVE
1359,VIEWMOUNT DR
1360,MIRA CRT
1361,AUTOPARK PRIV
1362,VILLENEUVE PRIV
1363,BOREALIS CRES
1364,SLOAN AVE
1365,TULLAMORE ST
1366,WOODROFFE AVE
1367,SPRING CRESS DR
1368,CEDARHILL DR
1369,CAMBRIAN RD
1370,MIDDLETON DR
1371,ELMDALE AVE
1372,ROBERT ST
1373,ASTER ST
1374,ARGYLE AVE
1375,PAUL ANKA DR
1376,HANK RIVERS DR
1377,BON ECHO CRES
1378,OR174 IC101 RAMP45
1379,GREER ST
1380,GLEN PARK DR
1381,CLAUDE ST
1382,HIGHPARK CRES
1383,IRIS ST
1384,RICHMOND RD
1385,SUMAC ST
1386,KNOXDALE RD
1387,RIDEAU RIVER DR
1388,STOCKPORT PRIV
1389,KALADAR AVE
1390,FOURTH AVE
1391,WALGREEN RD
1392,CASTLEFRANK RD
1393,NANCY SMITH PRIV
1394,HWY417 IC115 RAMP35
1395,BURKE RD
1396,TAPIOLA CRES
1397,MOODIE DR
1398,BROOKFIELD RD
1399,MCGILLIVRAY ST
1400,ROYAL PALM CRES
1401,WEST RIVER DR
1402,DRISCOLL DR
1403,BRIAN COBURN BLVD
1404,MCLEOD ST
1405,BROADWAY AVE
1406,HOMESTEAD ST
1407,NORTHVIEW RD
1408,KLONDIKE RD
1409,FLINTRIDGE CRES
1410,RIVERSTONE DR
1411,GRAY CRES
1412,MONET CRT
1413,ESPRIT DR
1414,RIVERSTONE DR
1415,CLARIDGE DR
1416,SCALA AVE
1417,WINDING WAY
1418,ARKELL ST
1419,DILWORTH RD
1420,QUEENSDALE AVE
1421,QUINTON ST
1422,MACLAREN ST
1423,CLOTHIER CRT
1424,"MONTREAL, CHEMIN DE"
1425,VICTORIA ST
1426,BATHGATE DR
1427,SHAMIR AVE
1428,WESTON DR
1429,WESTON DR
1430,WELLINGTON ST W
1431,SELENE WAY
1432,PAUL BENOIT DRWY
1433,ESPRIT DR
1434,CLARKSON CRES
1435,RAMP
1436,RED WILLOW DR
1437,HAIG DR
1438,FINLAND PRIV
1439,MAY ST
1440,DESCHAMPS AVE
1441,DURHAM PRIV
1442,SHIRLEY BLVD
1443,TURQUOISE CRES
1444,SCOTCH PINE GROVE
1445,BISCAYNE CRES
1446,JOAN ST
1447,CHURCH ST
1448,DUMAS ST
1449,GLENWOOD DR
1450,BANK ST
1451,FALLOWFIELD RD
1452,KING EDWARD AVE
1453,LIMESTONE RD
1454,INNES RD
1455,PLACID ST
1456,IRIS ST
1457,WATSON ST
1458,FOREST ST
1459,JOHN SIDNEY CRES
1460,MEANDERING BROOK DR
1461,KINGSMERE AVE
1462,GLENMANOR DR
1463,BEAVER RIDGE
1464,CEDARHILL DR
1465,ASHGROVE CRES
1466,SODERLIND ST
1467,HIGHFIELD CRES
1468,MIDLAND CRES
1469,ST. JOSEPH BLVD
1470,VISTAPOINTE DR
1471,MEADOWBREEZE DR
1472,CENTRAL PARK DR
1473,EDGEWARE DR
1474,MARCH RD
1475,GRANTON AVE
1476,KENMARE PL
1477,TONILEE DR
1478,WELLINGTON ST W
1479,WELLINGTON ST W
1480,REGIONAL ROAD 174
1481,BROADVIEW AVE
1482,SLOAN AVE
1483,ASHTON STATION RD
1484,CLAUDE ST
1485,LAKE FOREST WALK
1486,DELORME AVE
1487,STRACHAN ST
1488,DWYER HILL RD
1489,EMERILLON RIDGE
1490,COTE ROYALE CRES
1491,LEITRIM RD
1492,SUGARBUSH CRT
1493,TERRANOVA DR
1494,BURROWS RD
1495,SAMUEL DR
1496,MARY JANE CRES
1497,LOUIS LANE
1498,COLTRIN PL
1499,ARUNDEL AVE
1500,JEFFERSON ST
1501,AVONDALE AVE
1502,CRAIG ST
1503,WYNDALE CRES
1504,BEAVER AVE
1505,CARTIER ST
1506,THERESA PRIV
1507,HUNTER'S POINT CRES
1508,LEOPOLDS DR
1509,BOWEN ST
1510,EASTBOURNE AVE
1511,BLASDELL AVE
1512,JUNO AVE
1513,PARKLAND CRES
1514,BERNADETTE PL
1515,RAMP
1516,GRANDEUR AVE
1517,COURTNEY RD
1518,PELLAN CRES
1519,FANSHAW AVE
1520,MOODIE DR
1521,SELWYN CRES
1522,STURSBERG WAY
1523,JOCK TRL
1524,NEWGALE ST
1525,CYRUS CRT
1526,YELLOWTHROAT CRES
1527,HORNCHURCH LANE
1528,THIRD LINE RD N
1529,OLD RICHMOND RD
1530,CEDARBANK AVE
1531,DUNBAR CRT
1532,BACHMAN TERR
1533,FLANDERS ST
1534,CEDARHILL DR
1535,SWILKEN BURN
1536,BORDUAS CRT
1537,THUNDER RD
1538,STAGECOACH RD
1539,RUSSELL ST
1540,GREY NUNS DR
1541,VOYAGEUR DR
1542,PHILIP ST
1543,ISIDORE ST
1544,CUMBERLAND ST
1545,BELFAST RD
1546,MARIPOSA AVE
1547,WILTON CRES
1548,WHARHOL PRIV
1549,GERSHWIN PRIV
1550,CAHILL DR
1551,QUESNEL DR
1552,RANKIN ST
1553,HILLCREST AVE
1554,KEENAN AVE
1555,VETERAN AVE
1556,MARSH SPARROW PRIV
1557,KENZIE ST
1558,LOCHELAND CRES
1559,MAJESTIC DR
1560,KIDGROVE GDN
1561,SUMMERFIELDS CRES
1562,PINEGLEN CRES
1563,GLEN PARK DR
1564,IPSWICH TERR
1565,ALBERT BOUWERS CIR
1566,GILLESPIE CRES
1567,CAMPOBELLO DR
1568,LAKEBREEZE CIR
1569,SOMME ST
1570,FIFTH AVE
1571,ALON ST
1572,HAWTHORNE AVE
1573,INNES RD
1574,BOTELER ST
1575,VANESSA TERR
1576,BRIAN COBURN BLVD
1577,BRIAN COBURN BLVD
1578,BRIAN COBURN BLVD
1579,BRIAN COBURN BLVD
1580,BANFF AVE
1581,MULLIGAN ST
1582,SELKIRK ST
1583,MATHESON RD
1584,HAWTHORNE RD
1585,MARILYN AVE
1586,DUFORD DR
1587,APOLLO WAY
1588,PRINCESS LOUISE DR
1589,WILKIE DR
1590,"VERCHERES, RUE DE"
1591,FARMERS WAY
1592,CLEAR SKIES PRIV
1593,PAUL BENOIT DRWY
1594,BEAUSEJOUR DR
1595,GLENWOOD DR
1596,MURRAY ST
1597,WHITE SPRUCE ST
1598,ROSEBELLA AVE
1599,"ST-LAURENT, BOULEVARD"
1600,ORTONA AVE
1601,NORMANDY CRES
1602,LOTTA AVE
1603,MALAKOFF RD
1604,LANDRY ST
1605,GRANVILLE ST
1606,ALFRED ST
1607,MARIER AVE
1608,OAKGLADE AVE
1609,TEMPLEFORD AVE
1610,NORTHGRAVES CRES
1611,SILVERMOON CRES
1612,WHALEY RIDGE
1613,BEAUDELAIRE DR
1614,RAVENSWOOD WAY
1615,SHIRLEY'S BROOK DR
1616,MATHESON RD
1617,ACTON ST
1618,PATTERSON AVE
1619,BOUCHER CRES
1620,PATTERMEAD CRES
1621,MOONEY'S BAY PL
1622,LUCAS LANE
1623,ASHTON STATION RD
1624,MONTY DR
1625,HEBRON LANE
1626,RODEO DR
1627,MARINA DR
1628,TILLBURY AVE
1629,KENORA ST
1630,ROUSSEAU CRES
1631,YOUNG ST
1632,QUIGLEY HILL RD
1633,RIVER RD
1634,COURTYARD CRES
1635,CAPITAL DR
1636,WILHAVEN DR
1637,CAMPBELLCROFT RD
1638,VINEYARD DR
1639,STONEBOAT CRES
1640,WOODSTREAM DR
1641,BANK ST
1642,PRIAM WAY
1643,TURN LANE
1644,BOTTRIELL WAY
1645,BRIDGE ST
1646,HEMLOCK RD
1647,BANK ST
1648,GREENFIELD AVE
1649,WOODROFFE AVE
1650,MEADOWLANDS DR W
1651,BASELINE RD
1652,MARIGOLD CRES
1653,GEORGE ST
1654,RHODES CRES
1655,CLARENDA ST
1656,SEVERN AVE
1657,IVANHOE AVE
1658,SCRIVENS ST
1659,GRAND CANAL ST
1660,BLUE ASTER ST
1661,WILLIAM ST
1662,CARTIER ST
1663,RIDEAU TERR
1664,CAMERON HARVEY DR
1665,WATERPARK PL
1666,LANGSTROM CRES
1667,FIFESHIRE CRES
1668,SARSFIELD RD
1669,PIERRETTE DR
1670,ST. ANDREW ST
1671,COBOURG ST
1672,LENORE PL
1673,HICKORY ST
1674,"MONTREAL, CHEMIN DE"
1675,DELONG DR
1676,HAZELNUT CRES
1677,EASTVALE DR
1678,JEANNEVILLE PRIV
1679,CANTIN ST
1680,ALICE ST
1681,BARIBEAU ST
1682,CARILLON ST
1683,PADDINGTON PRIV
1684,LEASIDE AVE
1685,OLYMPIC WAY
1686,FORGE ST
1687,SOUTHDOWN CRT
1688,ASHTON STATION RD
1689,LEN PURCELL DR
1690,FOXLEIGH CRES
1691,LENNOX ST
1692,BRIGADE AVE
1693,CORDUKES ST
1694,PRINCE ALBERT ST
1695,CUMBERLAND ST
1696,COTE ST
1697,MORNINGSIDE LANE
1698,SHOREHAM AVE
1699,SHEAHAN CRES
1700,ALPINE AVE
1701,AHEARN AVE
1702,REMBRANDT RD
1703,SADLER CRES
1704,RAMP
1705,ISLAND PARK DR
1706,SURREY LANE
1707,SPARTAN AVE
1708,KILSPINDIE RIDGE
1709,KILSPINDIE RIDGE
1710,KILSPINDIE RIDGE
1711,HIGHWAY 7
1712,HIGHWAY 7
1713,HIGHWAY 7
1714,HIGHWAY 7
1715,CORONATION AVE
1716,DUFORD ST
1717,CANAL WOODS TERR
1718,RONALD AVE
1719,ROGER RD
1720,FOURTH AVE
1721,MONTCALM ST
1722,FRANK ST
1723,CAHILL DR
1724,OLD CARP RD
1725,TEMBY PRIV
1726,MCCURDY DR
1727,THIESSEN CRES
1728,KAKULU RD
1729,DELMAR DR
1730,FARRIERS LANE
1731,HOGARTH AVE
1732,COLDREY AVE
1733,FLANNERY DR
1734,LANSFIELD WAY
1735,GWYNNE AVE
1736,HAMPTON AVE
1737,WEST RIDGE DR
1738,WEST RIDGE DR
1739,HILLSBORO PRIV
1740,MCGILLIVRAY ST
1741,SOUTHWICK DR
1742,POTTER DR
1743,ELIZABETH AVE
1744,PRINCE CHARLES RD
1745,COBDEN RD
1746,HILLVIEW RD
1747,SODERLIND ST
1748,HENFIELD AVE
1749,MOODIE DR
1750,HARWICK CRES
1751,BATEMAN DR
1752,MCGEE SIDE RD
1753,MACMILLAN LANE
1754,BALDWIN ST
1755,PINE VISTA DR
1756,NIKI WAY
1757,LOEPER ST
1758,PINEGLEN CRES
1759,HIGHWAY 7
1760,GEOFFREY ST
1761,SCOTT ST
1762,FERRY RD
1763,BUDAPEST CRES
1764,STEEPLE CHASE DR
1765,HIGHWAY 417
1766,MERKLEY DR
1767,ADAM BAKER WAY
1768,WATERLILLY WAY
1769,WATERLILLY WAY
1770,HAMSA ST
1771,CHAPMAN MILLS DR
1772,CHAPMAN MILLS DR
1773,LILITH ST
1774,RADWAY TERR
1775,KAMOURASKA CIR
1776,KILMORY CRES
1777,RIDDELL AVE S
1778,GARLAND ST
1779,HILDA ST
1780,TERREBONNE DR
1781,RISBOROUGH CRT
1782,MCCLELLAN RD
1783,GREEN ST
1784,MARCH RD
1785,HUNTER'S GLEN CRES
1786,SANDWELL CRES
1787,MCCORDICK RD
1788,OWL DR
1789,COURTYARD CRES
1790,TRAPPER'S RD
1791,KEEFER ST
1792,BEAVERPOND DR
1793,BARNETT DR
1794,LONG GATE CRT
1795,THORNBURY CRES
1796,ANTARES DR
1797,STONELEIGH ST
1798,CASTLESTONE WAY
1799,SCOTT ST
1800,DANFORTH AVE
1801,SUNLAND DR
1802,KIMBERWICK CRES
1803,NADOLNY SACHS PRIV
1804,LONGSHIRE CIR
1805,ROBLYN WAY
1806,SILVERLACE PRIV
1807,SILVERLACE PRIV
1808,PRINCESS LOUISE DR
1809,HIGHWAY 416
1810,MACTAVISH PL
1811,ROCKDALE RD
1812,ROB LYTLE'S LANE
1813,RING LANE
1814,BOGEN PL
1815,TRIOLE ST
1816,MAKI PL
1817,BEAMISH CRES
1818,WOODFORD WAY
1819,STONEHENGE CRES
1820,RIDGEBROOK DR
1821,MAYO AVE
1822,QUILLIVAN LANE
1823,AMBERWOOD CRES
1824,AMBERWOOD CRES
1825,PRINCESS LOUISE DR
1826,HOYLAKE CRES
1827,TUNNEY'S PASTURE DRWY
1828,PLANTE DR
1829,TEENA COLLEEN PRIV
1830,WALTON CRT
1831,HILLMAN MARSH WAY
1832,FINDLAY CREEK DR
1833,MEADOWLILLY RD
1834,CHATEAU CRES
1835,RAVINE WAY
1836,JEANNE D'ARC BLVD N
1837,FORTUNE DR
1838,GREY NUNS DR
1839,POPHAM ST
1840,JOHN QUINN RD
1841,FAIRMEADOW CRES
1842,HEATHERINGTON RD
1843,FIFTH AVE
1844,BRANDYWINE CRT
1845,DU CLAIRVAUX RD
1846,IVESON DR
1847,METROPOLE PRIV
1848,GREEN PINE CRT
1849,ANTOCHI LANE
1850,CREEKVIEW WAY
1851,BLACKLEAF DR
1852,RIEL ST
1853,GALES LANE
1854,SWEET GRASS CIR
1855,HWY417 IC120B RAMP36
1856,HWY417 IC121A RAMP16
1857,QUEEN ELIZABETH DRWY
1858,COLONEL BY DR
1859,MCCURDY DR
1860,MCCURDY DR
1861,MAPLE GROVE RD
1862,GAGNON CRT
1863,O'NEIL RD
1864,LANDRY ST
1865,STEWART ST
1866,OSSINGTON AVE
1867,NORTHSIDE RD
1868,PARKMOUNT CRES
1869,MOSSDALE ST
1870,HOWE ST
1871,BARRA AVE
1872,CHARLTON DR
1873,OLYMPIA CRES
1874,KENILWORTH ST
1875,TILLBURY AVE
1876,BAY ST
1877,NOTTING HILL AVE
1878,CARP VIEW RD
1879,STONECROFT TERR
1880,CASEY CREEK LANE
1881,WATERBRIDGE DR
1882,BELLEDUNE ST
1883,FURBY AVE
1884,RAGLAN AVE
1885,CUMBERLAND ST
1886,SELKIRK ST
1887,FRONTENAC ST
1888,FERDINAND ST
1889,PAMILLA ST
1890,REDPINE DR
1891,PRATT AVE
1892,HINDLEY ST
1893,LEIKIN DR
1894,INWOOD DR
1895,RUSKIN ST
1896,SELBY AVE
1897,OAKDALE AVE
1898,GRASSLAND TERR
1899,SCHOUTEN DR
1900,MCKEOWN DR
1901,LAMBTON AVE
1902,TOM ROBERTS RD
1903,PENHILL AVE
1904,DONALD B. MUNRO DR
1905,HOPE SIDE RD
1906,BAYPOINTE CRES
1907,OLDFIELD ST
1908,TARTAN DR
1909,THERMOTECH RD
1910,CORBRIDGE ST
1911,MONACO PL
1912,BRADWELL WAY
1913,HIGHWAY 416
1914,RAYNER'S LANE
1915,LANDOVER CRES
1916,MARCH RD
1917,SOUTHMORE DR W
1918,DAVIDSON RD
1919,LONSDALE RD
1920,HINCHEY AVE
1921,MOONEY AVE
1922,VIEWMOUNT DR
1923,BISCAYNE CRES
1924,INDIAN RD
1925,PHILLIP DR
1926,BYRON AVE
1927,MELWOOD AVE
1928,TURN LANE
1929,CARGROVE PRIV
1930,NANCY AVE
1931,GARVIN RD
1932,LAURIE CRT
1933,PRINCE ALBERT ST
1934,APPLE TREE LANE
1935,MARION AVE
1936,MICHAEL ST N
1937,RAJ TERR
1938,"ORLEANS, BOULEVARD D'"
1939,BOYER RD
1940,SAXTON PRIV
1941,APPLEFORD ST
1942,ARCH ST
1943,HERITAGE MAPLE WAY
1944,BERNARD ST
1945,WHITE SPRUCE ST
1946,PHILIP ST
1947,TROPICANA PRIV
1948,PORTOBELLO BLVD
1949,VIRGINIA DR
1950,MOJAVE CRES
1951,ALBION RD
1952,MEANDERING BROOK DR
1953,OR174 IC105 RAMP53
1954,KANATA AVE
1955,BIRCH DR
1956,MCCURDY DR
1957,ANCASTER AVE
1958,WESTBOURNE AVE
1959,OKANAGAN DR
1960,MEADOWBANK DR
1961,BRINTON AVE
1962,CAHILL DR
1963,OLD RICHMOND RD
1964,TRINITY DR
1965,MEADOWLANDS DR E
1966,KOKANEE GT
1967,ROCK COADY TRL
1968,YORK MILLS DR
1969,STONEY LANE
1970,FOREST LEA DR
1971,SABOURIN RD
1972,9TH LINE RD
1973,AMIENS ST
1974,SPRINGHILL RD
1975,COMBERMERE LANE
1976,LYNHAVEN CRES
1977,BIRCHWOOD DR
1978,PENDER ST
1979,BYRON AVE
1980,CORKSTOWN RD
1981,BESSERER ST
1982,PLACEL RD
1983,LEES AVE
1984,HAYDON CIR
1985,FLAMBOROUGH WAY
1986,MIDWAY AVE
1987,"MONTPELLIER, PLACE DE"
1988,MAPLE GLEN CRT
1989,CEDARVIEW RD
1990,JEANNE MANCE ST
1991,MARLBOROUGH AVE
1992,CHINOOK CRES
1993,NORWICH WAY
1994,BEAUMARIS DR
1995,PLACID ST
1996,ST. GEORGES ST
1997,HERON RD
1998,TERRY FOX DR
1999,CLIFFORD CAMPBELL ST
2000,MCCORDICK RD
2001,RUSSELL AVE
2002,URBANCREST PRIV
2003,BURNABY DR
2004,BRADWELL WAY
2005,PAR-LA-VILLE CIR
2006,RICHLAND DR
2007,STILL WATER DR
2008,BIRDSTONE AVE
2009,DRESSLER DR
2010,CROSSLAND DR
2011,ASHTON STATION RD
2012,HAANEL DR
2013,MARIGOLD CRES
2014,WELDON DR
2015,THUNDER RD
2016,CANARY ST
2017,DES PRAIRIES AVE
2018,DORIMA ST
2019,DU DOMAINE ST
2020,JASMINE CRES
2021,TURN LANE
2022,SILVER MAPLE LANE
2023,CEDAR DR
2024,EMOND ST
2025,ARUNDEL AVE
2026,CONCORD ST S
2027,WHITEMARL DR
2028,EVANS BLVD
2029,SOUTH RIVER DR
2030,TALLWOOD DR
2031,CREEKVIEW WAY
2032,WOODBRIAR WAY
2033,SEAGRAM HTS
2034,OLD CARP RD
2035,MERIVALE RD
2036,BLACKBURN HAMLET BYPS
2037,"MONTREAL, CHEMIN DE"
2038,BANK ST
2039,SMYTH RD
2040,MAIN ST
2041,ELGIN ST
2042,SHIELDS DR
2043,PARKWAY RD
2044,BLANCHFIELD RD
2045,CLANCY ST
2046,PARKWAY RD
2047,OLD TENTH LINE RD
2048,PAR-LA-VILLE CIR
2049,QUILLIVAN LANE
2050,MARKET ST
2051,GROUSE AVE
2052,AMBERWOOD CRES
2053,DIAMOND WAY
2054,WILDFLOWER DR
2055,ELAINE DR
2056,DES PRAIRIES AVE
2057,BLUE ROCK AVE
2058,LOCKHEAD RD E
2059,BROADVIEW AVE
2060,SKEAD ST
2061,PAR-LA-VILLE CIR
2062,IROQUOIS RD
2063,RODIN WAY
2064,GYPSY LANE
2065,PADDINGTON PRIV
2066,HONEYSUCKLE PRIV
2067,CAROLINE AVE
2068,LORETTA AVE S
2069,PREMIER AVE
2070,HAMILTON AVE N
2071,MARIAH ST
2072,MCPEAKE PL
2073,MADELON DR
2074,HIGHWAY 417
2075,8TH LINE RD
2076,JEANNE D'ARC BLVD S
2077,SEELEY'S BAY ST
2078,OTTENBRITE CRES
2079,JUNE CRT
2080,TRAVIS ST
2081,BARRICK HILL RD
2082,REPENTIGNY DR
2083,DELSON DR
2084,RAVENHILL AVE
2085,TURQUOISE CRES
2086,SULLIVAN AVE
2087,DWYER HILL RD
2088,PINECREST RD
2089,HOLLINGTON ST
2090,GOODMAN DR
2091,LAPORTE ST
2092,MELROSE AVE
2093,TAYLOR LANE
2094,THOMAS MORE PRIV
2095,MASON TERR
2096,MCGILLIVRAY ST
2097,STANSTEAD RD
2098,COLE AVE
2099,SHILLINGTON AVE
2100,HILSON AVE
2101,CLARE ST
2102,BROPHY DR
2103,"MONTREAL, CHEMIN DE"
2104,HUNT CLUB RD
2105,WELLINGTON ST
2106,DOVERCOURT AVE
2107,RIDGE RD
2108,PARKWAY RD
2109,SHIELDS DR
2110,MEADOWBROOK RD
2111,NAVAHO DR
2112,BELLEVUE AVE
2113,FENERTY CRT
2114,HANSEN AVE
2115,HILDA RD
2116,PRINCE OF WALES DR
2117,BANK ST
2118,BANK ST
2119,LACROIX AVE
2120,QUIGG PRIV
2121,MARCH RD
2122,CROMWELL DR
2123,COBE TERR
2124,POPLARWOOD AVE
2125,FARNHAM CRES
2126,DOW'S LAKE RD
2127,ROBINSON AVE
2128,HWY416 IC57 RAMP62
2129,ALDEA AVE
2130,WAVERLEY ST
2131,AVALON PL
2132,HIGHWAY 417
2133,FOURTH LINE RD
2134,THORNDALE DR
2135,MANNING CRT
2136,GRASSY PLAINS DR
2137,KLONDIKE RD
2138,SIROIS AVE
2139,ROGER RD
2140,CRAIG ST
2141,STONEMEADOW DR
2142,DAVY ST
2143,OAKCREST WAY
2144,GOLDENEYE WAY
2145,WINNARDS PERCH WAY
2146,RICHMOND RD
2147,BEARBROOK RD
2148,GLEN ST
2149,COUSINEAU ST
2150,VERSILIA DR
2151,ANFIELD CRES
2152,FAIRLEA CRES
2153,REID AVE
2154,SHERWOOD DR
2155,HWY417 IC155 RAMP51
2156,CLEARVIEW AVE
2157,FOXBOROUGH PRIV
2158,KENWOOD AVE
2159,RAMP
2160,ROSSAN ST
2161,PRUDHOMME PRIV
2162,LOTUS ST
2163,MATHESON RD
2164,PRUDHOMME PRIV
2165,FALK AVE
2166,LARKIN DR
2167,WILLIAM MCEWEN DR
2168,RIVER GARDEN PRIV
2169,SHIRLEY BLVD
2170,PAUL BENOIT DRWY
2171,BREADNER BLVD
2172,OLD RICHMOND RD
2173,QUINPOOL CRES
2174,EVERGREEN DR
2175,CALLISTO WAY
2176,EGRET WAY
2177,MAPLE KEY PRIV
2178,CORNDAV WAY
2179,AVONCOURT WAY
2180,KEENAN AVE
2181,EDITH AVE
2182,STONEBRIAR DR
2183,CUMBERLAND ST
2184,MAHOGANY HARBOUR LANE
2185,MAVIS ST
2186,KELLY FARM DR
